Time,PFHxS_T,PFOA_T,PFOS_T,Precip,PFHxS_G,PFOA_G,PFOS_G
9724.0,0.748674193548387,0.013537419354838697,0.9183870967741935,0.002834967741935484,0.748674193548387,0.013537419354838697,0.9183870967741935
9754.5,0.7494066666666667,0.013689999999999987,0.9303100000000001,0.0017271999999999934,0.7494066666666667,0.013689999999999987,0.9303100000000001
9785.0,0.7501322580645161,0.013842580645161277,0.9423354838709677,0.000729225806451613,0.7501322580645161,0.013842580645161277,0.9423354838709677
9815.5,0.7508533333333334,0.013994999999999992,0.9543733333333333,0.00014393333333333333,0.7508533333333334,0.013994999999999992,0.9543733333333333
9846.0,0.7515612903225807,0.014146451612903206,0.9663548387096774,0.0006779354838709678,0.7515612903225807,0.014146451612903206,0.9663548387096774
9877.0,0.7522451612903225,0.014295483870967735,0.9782419354838711,9.012903225806451e-05,0.7522451612903225,0.014295483870967735,0.9782419354838711
9906.5,0.7528464285714286,0.01443107142857141,0.9890249999999999,0.00016328571428571428,0.7528464285714286,0.01443107142857141,0.9890249999999999
9936.0,0.7533935483870968,0.014556774193548378,0.9990451612903225,0.00027858064516128714,0.7533935483870968,0.014556774193548378,0.9990451612903225
9966.5,0.7541166666666667,0.014690666666666654,1.0097333333333334,0.0027939999999999996,0.7541166666666667,0.014690666666666654,1.0097333333333334
9997.0,0.7548838709677419,0.014846774193548367,1.0221290322580645,0.0009504516129032258,0.7548838709677419,0.014846774193548367,1.0221290322580645
10027.5,0.7556033333333333,0.015004333333333316,1.0347666666666666,0.005272533333333324,0.7556033333333333,0.015004333333333316,1.0347666666666666
10058.0,0.7563387096774193,0.015165161290322556,1.0476451612903224,0.0037936129032258062,0.7563387096774193,0.015165161290322556,1.0476451612903224
10089.0,0.7571064516129032,0.015329677419354806,1.060741935483871,0.0038509677419354777,0.7571064516129032,0.015329677419354806,1.060741935483871
10119.5,0.7578499999999999,0.015490999999999974,1.0737999999999999,0.0015070666666666668,0.7578499999999999,0.015490999999999974,1.0737999999999999
10150.0,0.7585967741935484,0.01565451612903225,1.0869354838709677,0.0008029677419354806,0.7585967741935484,0.01565451612903225,1.0869354838709677
10180.5,0.7593533333333333,0.015817333333333315,1.1000666666666667,0.00018626666666666668,0.7593533333333333,0.015817333333333315,1.1000666666666667
10211.0,0.7603548387096775,0.01600193548387096,1.1150322580645162,0.0007270967741935485,0.7603548387096775,0.01600193548387096,1.1150322580645162
10242.0,0.7628225806451613,0.016475161290322577,1.1530967741935485,2.4580645161290323e-05,0.7628225806451613,0.016475161290322577,1.1530967741935485
10271.5,0.7654714285714286,0.017061785714285696,1.2007857142857143,0.0003084285714285715,0.7654714285714286,0.017061785714285696,1.2007857142857143
10301.0,0.7669193548387097,0.0174316129032258,1.231258064516129,0.0019828387096774164,0.7669193548387097,0.0174316129032258,1.231258064516129
10331.5,0.76778,0.017620666666666656,1.2471333333333334,0.0011684,0.76778,0.017620666666666656,1.2471333333333334
10362.0,0.7685709677419356,0.017783870967741925,1.2606129032258064,0.0005899354838709644,0.7685709677419356,0.017783870967741925,1.2606129032258064
10392.5,0.7692933333333334,0.01794799999999998,1.2743,0.0017419333333333266,0.7692933333333334,0.01794799999999998,1.2743
10423.0,0.7700064516129033,0.01811354838709677,1.2880645161290323,0.004309806451612893,0.7700064516129033,0.01811354838709677,1.2880645161290323
10454.0,0.7707322580645162,0.018284193548387076,1.302258064516129,0.0022532258064516027,0.7707322580645162,0.018284193548387076,1.302258064516129
10484.5,0.77145,0.01845266666666666,1.3164333333333333,0.00043180000000000003,0.77145,0.01845266666666666,1.3164333333333333
10515.0,0.772158064516129,0.01862387096774192,1.3304838709677418,0.0007619999999999967,0.772158064516129,0.01862387096774192,1.3304838709677418
10545.5,0.7728766666666667,0.01879299999999999,1.3447666666666669,0.00037253333333333,0.7728766666666667,0.01879299999999999,1.3447666666666669
10576.0,0.7735774193548387,0.018964516129032247,1.358967741935484,0.0007680645161290323,0.7735774193548387,0.018964516129032247,1.358967741935484
10607.0,0.7742741935483871,0.019133870967741926,1.373193548387097,9.832258064516129e-05,0.7742741935483871,0.019133870967741926,1.373193548387097
10636.5,0.7753107142857143,0.019341785714285704,1.390642857142857,4.535714285714285e-05,0.7753107142857143,0.019341785714285704,1.390642857142857
10666.0,0.7762354838709676,0.01960193548387096,1.4126129032258063,0.00033593548387096775,0.7762354838709676,0.01960193548387096,1.4126129032258063
10696.5,0.77702,0.01978533333333332,1.4281,0.006349999999999996,0.77702,0.01978533333333332,1.4281
10727.0,0.7777709677419355,0.01996064516129031,1.4429677419354838,0.002925096774193539,0.7777709677419355,0.01996064516129031,1.4429677419354838
10757.5,0.77848,0.020135999999999984,1.4578333333333333,0.0018181333333333331,0.77848,0.020135999999999984,1.4578333333333333
10788.0,0.7791870967741935,0.020312580645161282,1.4727419354838711,0.003850967741935484,0.7791870967741935,0.020312580645161282,1.4727419354838711
10819.0,0.7798903225806452,0.0204916129032258,1.4881612903225807,0.005768258064516122,0.7798903225806452,0.0204916129032258,1.4881612903225807
10849.5,0.7805933333333334,0.02066933333333332,1.5030333333333334,0.0004402666666666667,0.7805933333333334,0.02066933333333332,1.5030333333333334
10880.0,0.7813419354838709,0.020851612903225798,1.5187741935483872,0.0009012903225806452,0.7813419354838709,0.020851612903225798,1.5187741935483872
10910.5,0.7827866666666666,0.021167999999999985,1.5455666666666665,0.0008551333333333332,0.7827866666666666,0.021167999999999985,1.5455666666666665
10941.0,0.785216129032258,0.021742903225806437,1.5946774193548388,0.0008090322580645162,0.785216129032258,0.021742903225806437,1.5946774193548388
10972.0,0.7887903225806452,0.02261870967741935,1.6701290322580646,0.0005571612903225774,0.7887903225806452,0.02261870967741935,1.6701290322580646
11001.5,0.7909535714285714,0.023213571428571417,1.7221428571428572,0.00020864285714285714,0.7909535714285714,0.023213571428571417,1.7221428571428572
11031.0,0.7918,0.0234516129032258,1.7432903225806453,0.0013109677419354839,0.7918,0.0234516129032258,1.7432903225806453
11061.5,0.7925833333333333,0.023624333333333317,1.7585,0.0008212666666666634,0.7925833333333333,0.023624333333333317,1.7585
11092.0,0.7932709677419355,0.02379645161290322,1.7737419354838708,0.0010569677419354805,0.7932709677419355,0.02379645161290322,1.7737419354838708
11122.5,0.7939566666666666,0.023972333333333304,1.7891666666666666,0.0021314,0.7939566666666666,0.023972333333333304,1.7891666666666666
11153.0,0.7946387096774193,0.024149032258064505,1.8048064516129032,0.0022286451612903223,0.7946387096774193,0.024149032258064505,1.8048064516129032
11184.0,0.7953548387096774,0.024329354838709665,1.8208387096774192,0.0046703225806451545,0.7953548387096774,0.024329354838709665,1.8208387096774192
11214.5,0.7960666666666666,0.024508999999999986,1.8367666666666667,0.0005672666666666666,0.7960666666666666,0.024508999999999986,1.8367666666666667
11245.0,0.7967806451612903,0.024688387096774185,1.8525161290322583,0.0007046451612903225,0.7967806451612903,0.024688387096774185,1.8525161290322583
11275.5,0.7975,0.024866333333333324,1.8684,0.00016086666666666668,0.7975,0.024866333333333324,1.8684
11306.0,0.7982096774193549,0.025039999999999982,1.8838709677419354,0.00085,0.7982096774193549,0.025039999999999982,1.8838709677419354
11337.0,0.7989064516129032,0.025212258064516123,1.8993548387096773,0.0006718709677419355,0.7989064516129032,0.025212258064516123,1.8993548387096773
